i,A,B,gcd,modulus operations,t1,t1Units,t2,t2Units
570,377,521,1,12,12.3138,ms,478.678,NA
571,377,521,1,12,12.3565,ms,478.678,NA
572,377,521,1,12,12.4252,ms,478.678,NA
573,377,521,1,12,12.4508,ms,478.678,NA
574,377,521,1,12,12.4988,ms,478.678,NA
575,377,521,1,12,12.5385,ms,478.678,NA
576,377,521,1,12,12.5862,ms,478.678,NA
577,377,521,1,12,12.6287,ms,478.678,NA
578,377,521,1,12,12.682,ms,478.678,NA
579,377,521,1,12,12.7358,ms,478.678,NA
580,377,521,1,12,12.7812,ms,478.678,NA
581,377,521,1,12,12.8258,ms,478.678,NA
582,377,521,1,12,12.8749,ms,478.678,NA
583,377,521,1,12,13.0321,ms,478.678,NA
584,377,521,1,12,13.0273,ms,478.678,NA
585,377,521,1,12,13.0092,ms,478.678,NA
586,377,521,1,12,13.066,ms,478.678,NA
587,377,521,1,12,13.1157,ms,478.678,NA
588,377,521,1,12,13.1541,ms,478.678,NA
589,377,521,1,12,13.199,ms,478.678,NA
590,377,521,1,12,13.2577,ms,478.678,NA
591,377,521,1,12,13.3112,ms,478.678,NA
592,377,521,1,12,13.3478,ms,478.678,NA
593,377,521,1,12,13.4018,ms,478.678,NA
594,377,521,1,12,13.4512,ms,478.678,NA
595,377,521,1,12,13.4883,ms,478.678,NA
596,377,521,1,12,13.5513,ms,478.678,NA
597,377,521,1,12,13.5997,ms,478.678,NA
598,377,521,1,12,13.6263,ms,478.678,NA
599,377,521,1,12,13.7072,ms,478.678,NA
600,377,521,1,12,13.7416,ms,478.678,NA
601,377,521,1,12,13.7975,ms,478.678,NA
602,377,521,1,12,13.8409,ms,478.678,NA
603,377,521,1,12,13.8869,ms,478.678,NA
604,377,521,1,12,13.9452,ms,478.678,NA
605,377,521,1,12,13.9948,ms,478.678,NA
606,377,521,1,12,14.0344,ms,478.678,NA
607,377,521,1,12,14.0951,ms,478.678,NA
608,377,521,1,12,14.1328,ms,478.678,NA
609,377,521,1,12,14.199,ms,478.678,NA
610,377,610,1,13,14.2383,ms,2.15873,s
611,377,610,1,13,14.2858,ms,2.15873,NA
612,377,610,1,13,14.3338,ms,2.15873,NA
613,377,610,1,13,14.3862,ms,2.15873,NA
614,377,610,1,13,14.4488,ms,2.15873,NA
615,377,610,1,13,14.4963,ms,2.15873,NA
616,377,610,1,13,14.5656,ms,2.15873,NA
617,377,610,1,13,14.597,ms,2.15873,NA
618,377,610,1,13,14.6426,ms,2.15873,NA
619,377,610,1,13,14.6928,ms,2.15873,NA
620,377,610,1,13,14.7414,ms,2.15873,NA
621,377,610,1,13,14.7364,ms,2.15873,NA
622,377,610,1,13,14.8508,ms,2.15873,NA
623,377,610,1,13,14.9018,ms,2.15873,NA
624,377,610,1,13,14.9477,ms,2.15873,NA
625,377,610,1,13,14.9958,ms,2.15873,NA
626,377,610,1,13,15.0512,ms,2.15873,NA
627,377,610,1,13,15.1016,ms,2.15873,NA
628,377,610,1,13,15.1563,ms,2.15873,NA
629,377,610,1,13,15.2094,ms,2.15873,NA
630,377,610,1,13,15.2516,ms,2.15873,NA
631,377,610,1,13,15.3136,ms,2.15873,NA
632,377,610,1,13,15.3913,ms,2.15873,NA
633,377,610,1,13,15.4912,ms,2.15873,NA
634,377,610,1,13,15.5304,ms,2.15873,NA
635,377,610,1,13,15.5281,ms,2.15873,NA
636,377,610,1,13,15.5764,ms,2.15873,NA
637,377,610,1,13,15.6189,ms,2.15873,NA
638,377,610,1,13,15.6837,ms,2.15873,NA
639,377,610,1,13,15.734,ms,2.15873,NA
640,377,610,1,13,15.7763,ms,2.15873,NA
641,377,610,1,13,15.8392,ms,2.15873,NA
642,377,610,1,13,15.8913,ms,2.15873,NA
643,377,610,1,13,15.9552,ms,2.15873,NA
644,377,610,1,13,15.9926,ms,2.15873,NA
645,377,610,1,13,16.0428,ms,2.15873,NA
646,377,610,1,13,16.1079,ms,2.15873,NA
647,377,610,1,13,16.1422,ms,2.15873,NA
648,377,610,1,13,16.2117,ms,2.15873,NA
649,377,610,1,13,16.2594,ms,2.15873,NA
650,377,610,1,13,16.3116,ms,2.15873,NA
651,377,610,1,13,16.3826,ms,2.15873,NA
652,377,610,1,13,16.4411,ms,2.15873,NA
653,377,610,1,13,16.4973,ms,2.15873,NA
654,377,610,1,13,16.5309,ms,2.15873,NA
655,377,610,1,13,16.5843,ms,2.15873,NA
656,377,610,1,13,16.6508,ms,2.15873,NA
657,377,610,1,13,16.7124,ms,2.15873,NA
658,377,610,1,13,16.741,ms,2.15873,NA
659,377,610,1,13,16.8133,ms,2.15873,NA
660,377,610,1,13,16.8529,ms,2.15873,NA
661,377,610,1,13,16.9201,ms,2.15873,NA
662,377,610,1,13,16.9765,ms,2.15873,NA
663,377,610,1,13,17.025,ms,2.15873,NA
664,377,610,1,13,17.0807,ms,2.15873,NA
665,377,610,1,13,17.1442,ms,2.15873,NA
666,377,610,1,13,17.1884,ms,2.15873,NA
667,377,610,1,13,17.2451,ms,2.15873,NA
668,377,610,1,13,17.2987,ms,2.15873,NA
669,377,610,1,13,17.2597,ms,2.15873,NA
670,377,610,1,13,17.4195,ms,2.15873,NA
671,377,610,1,13,17.4896,ms,2.15873,NA
672,377,610,1,13,17.5157,ms,2.15873,NA
673,377,610,1,13,17.6019,ms,2.15873,NA
674,377,610,1,13,17.6422,ms,2.15873,NA
675,377,610,1,13,17.6879,ms,2.15873,NA
676,377,610,1,13,17.7418,ms,2.15873,NA
677,377,610,1,13,17.8074,ms,2.15873,NA
678,377,610,1,13,17.8608,ms,2.15873,NA
679,377,610,1,13,17.9184,ms,2.15873,NA
680,377,610,1,13,17.9838,ms,2.15873,NA
681,377,610,1,13,18.0319,ms,2.15873,NA
682,377,610,1,13,18.0787,ms,2.15873,NA
683,377,610,1,13,18.1436,ms,2.15873,NA
684,377,610,1,13,18.1963,ms,2.15873,NA
685,377,610,1,13,18.2568,ms,2.15873,NA
686,377,610,1,13,18.3141,ms,2.15873,NA
687,377,610,1,13,18.3431,ms,2.15873,NA
688,377,610,1,13,18.4329,ms,2.15873,NA
689,377,610,1,13,18.4901,ms,2.15873,NA
690,377,610,1,13,1.41896,s,2.15873,NA
691,377,610,1,13,39.6791,ms,2.15873,NA
692,377,610,1,13,34.1125,ms,2.15873,NA
693,377,610,1,13,30.3797,ms,2.15873,NA
694,377,610,1,13,27.6983,ms,2.15873,NA
695,377,610,1,13,25.5854,ms,2.15873,NA
696,377,610,1,13,23.9429,ms,2.15873,NA
697,377,610,1,13,22.6375,ms,2.15873,NA
698,377,610,1,13,21.4897,ms,2.15873,NA
699,377,610,1,13,20.4901,ms,2.15873,NA
700,377,610,1,13,19.6385,ms,2.15873,NA
701,377,610,1,13,19.2054,ms,2.15873,NA
702,377,610,1,13,19.2418,ms,2.15873,NA
703,377,610,1,13,19.2993,ms,2.15873,NA
704,377,610,1,13,19.3584,ms,2.15873,NA
705,377,610,1,13,19.417,ms,2.15873,NA
706,377,610,1,13,19.4424,ms,2.15873,NA
707,377,610,1,13,19.5594,ms,2.15873,NA
708,377,610,1,13,19.5908,ms,2.15873,NA
709,377,610,1,13,19.655,ms,2.15873,NA
710,377,610,1,13,19.7203,ms,2.15873,NA
711,377,610,1,13,19.7786,ms,2.15873,NA
712,377,610,1,13,19.8471,ms,2.15873,NA
713,377,610,1,13,19.9003,ms,2.15873,NA
714,377,610,1,13,19.9564,ms,2.15873,NA
715,377,610,1,13,20.0124,ms,2.15873,NA
716,377,610,1,13,20.0716,ms,2.15873,NA
717,377,610,1,13,20.1335,ms,2.15873,NA
718,377,610,1,13,20.1922,ms,2.15873,NA
719,377,610,1,13,20.2597,ms,2.15873,NA
720,377,610,1,13,20.3395,ms,2.15873,NA
721,377,610,1,13,20.3741,ms,2.15873,NA
722,377,610,1,13,20.4333,ms,2.15873,NA
723,377,610,1,13,20.4977,ms,2.15873,NA
724,377,610,1,13,20.5579,ms,2.15873,NA
725,377,610,1,13,20.6214,ms,2.15873,NA
726,377,610,1,13,20.7154,ms,2.15873,NA
727,377,610,1,13,20.7385,ms,2.15873,NA
728,377,610,1,13,20.7994,ms,2.15873,NA
729,377,610,1,13,20.8633,ms,2.15873,NA
730,377,610,1,13,20.9037,ms,2.15873,NA
731,377,610,1,13,20.9919,ms,2.15873,NA
732,377,610,1,13,21.0512,ms,2.15873,NA
733,377,610,1,13,21.108,ms,2.15873,NA
734,377,610,1,13,21.1795,ms,2.15873,NA
735,377,610,1,13,21.2853,ms,2.15873,NA
736,377,610,1,13,21.4182,ms,2.15873,NA
737,377,610,1,13,21.3577,ms,2.15873,NA
738,377,610,1,13,21.4233,ms,2.15873,NA
739,377,610,1,13,21.4751,ms,2.15873,NA
740,377,610,1,13,21.579,ms,2.15873,NA
741,377,610,1,13,21.6062,ms,2.15873,NA
742,377,610,1,13,21.7373,ms,2.15873,NA
743,377,610,1,13,21.7355,ms,2.15873,NA
744,377,610,1,13,21.8,ms,2.15873,NA
745,377,610,1,13,21.8618,ms,2.15873,NA
746,377,610,1,13,22.0067,ms,2.15873,NA
747,377,610,1,13,21.9849,ms,2.15873,NA
748,377,610,1,13,22.0555,ms,2.15873,NA
749,377,610,1,13,22.1076,ms,2.15873,NA
750,377,610,1,13,22.1224,ms,2.15873,NA
751,377,610,1,13,22.2519,ms,2.15873,NA
752,377,610,1,13,22.3098,ms,2.15873,NA
753,377,610,1,13,22.3661,ms,2.15873,NA
754,377,610,1,13,22.4361,ms,2.15873,NA
755,377,610,1,13,22.5038,ms,2.15873,NA
756,377,610,1,13,22.5457,ms,2.15873,NA
757,377,610,1,13,22.6109,ms,2.15873,NA
758,377,610,1,13,22.6484,ms,2.15873,NA
759,377,610,1,13,22.7359,ms,2.15873,NA
760,377,610,1,13,22.8123,ms,2.15873,NA
761,377,610,1,13,22.8874,ms,2.15873,NA
762,377,610,1,13,22.9383,ms,2.15873,NA
763,377,610,1,13,22.9686,ms,2.15873,NA
764,377,610,1,13,23.07,ms,2.15873,NA
765,377,610,1,13,23.1377,ms,2.15873,NA
766,377,610,1,13,23.207,ms,2.15873,NA
767,377,610,1,13,23.2658,ms,2.15873,NA
768,377,610,1,13,23.3219,ms,2.15873,NA
769,377,610,1,13,23.4003,ms,2.15873,NA
770,377,610,1,13,23.4631,ms,2.15873,NA
771,377,610,1,13,23.5338,ms,2.15873,NA
772,377,610,1,13,23.5485,ms,2.15873,NA
773,377,610,1,13,23.6574,ms,2.15873,NA
774,377,610,1,13,23.7272,ms,2.15873,NA
775,377,610,1,13,23.7835,ms,2.15873,NA
776,377,610,1,13,24.0222,ms,2.15873,NA
777,377,610,1,13,24.3181,ms,2.15873,NA
778,377,610,1,13,23.9827,ms,2.15873,NA
779,377,610,1,13,24.0935,ms,2.15873,NA
780,377,610,1,13,24.2511,ms,2.15873,NA
781,377,610,1,13,24.2403,ms,2.15873,NA
782,377,610,1,13,24.2604,ms,2.15873,NA
783,377,610,1,13,24.7987,ms,2.15873,NA
784,377,610,1,13,24.5661,ms,2.15873,NA
785,377,610,1,13,24.4584,ms,2.15873,NA
786,377,610,1,13,24.5072,ms,2.15873,NA
787,377,610,1,13,24.5922,ms,2.15873,NA
788,377,610,1,13,24.6502,ms,2.15873,NA
789,377,610,1,13,24.7115,ms,2.15873,NA
790,377,610,1,13,24.8036,ms,2.15873,NA
791,377,610,1,13,24.8629,ms,2.15873,NA
792,377,610,1,13,24.9694,ms,2.15873,NA
793,377,610,1,13,25.0872,ms,2.15873,NA
794,377,610,1,13,25.0595,ms,2.15873,NA
795,377,610,1,13,25.1189,ms,2.15873,NA
796,377,610,1,13,25.2046,ms,2.15873,NA
797,377,610,1,13,25.2728,ms,2.15873,NA
798,377,610,1,13,25.3571,ms,2.15873,NA
799,377,610,1,13,25.3971,ms,2.15873,NA
800,377,610,1,13,25.5001,ms,2.15873,NA
801,377,610,1,13,25.5343,ms,2.15873,NA
802,377,610,1,13,25.5895,ms,2.15873,NA
803,377,610,1,13,25.6746,ms,2.15873,NA
804,377,610,1,13,25.7322,ms,2.15873,NA
805,377,610,1,13,25.7979,ms,2.15873,NA
806,377,610,1,13,25.8747,ms,2.15873,NA
807,377,610,1,13,25.9564,ms,2.15873,NA
808,377,610,1,13,26.0128,ms,2.15873,NA
809,377,610,1,13,26.0866,ms,2.15873,NA
810,377,610,1,13,26.1381,ms,2.15873,NA
811,377,610,1,13,26.219,ms,2.15873,NA
812,377,610,1,13,26.299,ms,2.15873,NA
813,377,610,1,13,26.3592,ms,2.15873,NA
814,377,610,1,13,26.4262,ms,2.15873,NA
815,377,610,1,13,26.4795,ms,2.15873,NA
816,377,610,1,13,26.566,ms,2.15873,NA
817,377,610,1,13,26.8622,ms,2.15873,NA
818,377,610,1,13,26.7081,ms,2.15873,NA
819,377,610,1,13,26.7703,ms,2.15873,NA
820,377,610,1,13,26.8766,ms,2.15873,NA
821,377,610,1,13,26.9078,ms,2.15873,NA
822,377,610,1,13,26.9883,ms,2.15873,NA
823,377,610,1,13,27.0498,ms,2.15873,NA
824,377,610,1,13,27.1169,ms,2.15873,NA
825,377,610,1,13,27.1794,ms,2.15873,NA
826,377,610,1,13,27.2696,ms,2.15873,NA
827,377,610,1,13,27.3041,ms,2.15873,NA
828,377,610,1,13,27.3785,ms,2.15873,NA
829,377,610,1,13,27.4804,ms,2.15873,NA
830,377,610,1,13,27.5674,ms,2.15873,NA
831,377,610,1,13,27.623,ms,2.15873,NA
832,377,610,1,13,27.6833,ms,2.15873,NA
833,377,610,1,13,27.7615,ms,2.15873,NA
834,377,610,1,13,27.8382,ms,2.15873,NA
835,377,610,1,13,27.8983,ms,2.15873,NA
836,377,610,1,13,27.9893,ms,2.15873,NA
837,377,610,1,13,28.0433,ms,2.15873,NA
838,377,610,1,13,28.1246,ms,2.15873,NA
839,377,610,1,13,28.2157,ms,2.15873,NA
840,377,610,1,13,28.2604,ms,2.15873,NA
841,377,610,1,13,28.3431,ms,2.15873,NA
842,377,610,1,13,28.3821,ms,2.15873,NA
843,610,843,1,13,28.4977,ms,2.15873,NA
844,610,843,1,13,28.5585,ms,2.15873,NA
845,610,843,1,13,28.6314,ms,2.15873,NA
846,610,843,1,13,28.7023,ms,2.15873,NA
847,610,843,1,13,28.7698,ms,2.15873,NA
848,610,843,1,13,28.8492,ms,2.15873,NA
849,610,843,1,13,28.8585,ms,2.15873,NA
850,610,843,1,13,28.994,ms,2.15873,NA
851,610,843,1,13,29.0614,ms,2.15873,NA
852,610,843,1,13,29.1448,ms,2.15873,NA
853,610,843,1,13,29.2133,ms,2.15873,NA
854,610,843,1,13,29.3548,ms,2.15873,NA
855,610,843,1,13,29.4576,ms,2.15873,NA
856,610,843,1,13,29.5145,ms,2.15873,NA
857,610,843,1,13,29.5082,ms,2.15873,NA
858,610,843,1,13,29.5736,ms,2.15873,NA
859,610,843,1,13,29.669,ms,2.15873,NA
860,610,843,1,13,29.7199,ms,2.15873,NA
861,610,843,1,13,29.7944,ms,2.15873,NA
862,610,843,1,13,29.8728,ms,2.15873,NA
863,610,843,1,13,29.9419,ms,2.15873,NA
864,610,843,1,13,30.0178,ms,2.15873,NA
865,610,843,1,13,30.1018,ms,2.15873,NA
866,610,843,1,13,30.1151,ms,2.15873,NA
867,610,843,1,13,30.2477,ms,2.15873,NA
868,610,843,1,13,30.3341,ms,2.15873,NA
869,610,843,1,13,30.4006,ms,2.15873,NA
870,610,843,1,13,30.4664,ms,2.15873,NA
871,610,843,1,13,30.5501,ms,2.15873,NA
872,610,843,1,13,30.6232,ms,2.15873,NA
873,610,843,1,13,30.7084,ms,2.15873,NA
874,610,843,1,13,30.7771,ms,2.15873,NA
875,610,843,1,13,30.8479,ms,2.15873,NA
876,610,843,1,13,30.9206,ms,2.15873,NA
877,610,843,1,13,30.9528,ms,2.15873,NA
878,610,843,1,13,31.081,ms,2.15873,NA
879,610,843,1,13,31.16,ms,2.15873,NA
880,610,843,1,13,31.223,ms,2.15873,NA
881,610,843,1,13,31.3198,ms,2.15873,NA
882,610,843,1,13,31.3121,ms,2.15873,NA
883,610,843,1,13,31.4584,ms,2.15873,NA
884,610,843,1,13,31.5274,ms,2.15873,NA
885,610,843,1,13,31.6,ms,2.15873,NA
886,610,843,1,13,31.6826,ms,2.15873,NA
887,610,843,1,13,31.7835,ms,2.15873,NA
888,610,843,1,13,31.8933,ms,2.15873,NA
889,610,843,1,13,31.9024,ms,2.15873,NA
890,610,843,1,13,32.3553,ms,2.15873,NA
891,610,843,1,13,32.093,ms,2.15873,NA
892,610,843,1,13,32.1357,ms,2.15873,NA
893,610,843,1,13,32.2279,ms,2.15873,NA
894,610,843,1,13,32.3203,ms,2.15873,NA
895,610,843,1,13,32.3951,ms,2.15873,NA
896,610,843,1,13,32.4553,ms,2.15873,NA
897,610,843,1,13,32.6372,ms,2.15873,NA
898,610,843,1,13,32.694,ms,2.15873,NA
899,610,843,1,13,32.6888,ms,2.15873,NA
900,610,843,1,13,32.7632,ms,2.15873,NA
901,610,843,1,13,32.8056,ms,2.15873,NA
902,610,843,1,13,32.9155,ms,2.15873,NA
903,610,843,1,13,32.997,ms,2.15873,NA
904,610,843,1,13,33.0667,ms,2.15873,NA
905,610,843,1,13,33.1435,ms,2.15873,NA
906,610,843,1,13,33.2374,ms,2.15873,NA
907,610,843,1,13,33.3713,ms,2.15873,NA
908,610,843,1,13,33.428,ms,2.15873,NA
909,610,843,1,13,33.4704,ms,2.15873,NA
910,610,843,1,13,33.472,ms,2.15873,NA
911,610,843,1,13,33.6432,ms,2.15873,NA
912,610,843,1,13,33.7015,ms,2.15873,NA
913,610,843,1,13,33.7233,ms,2.15873,NA
914,610,843,1,13,33.8624,ms,2.15873,NA
915,610,843,1,13,33.9463,ms,2.15873,NA
916,610,843,1,13,34.2386,ms,2.15873,NA
917,610,843,1,13,34.1146,ms,2.15873,NA
918,610,843,1,13,34.2191,ms,2.15873,NA
919,610,843,1,13,34.2969,ms,2.15873,NA
920,610,843,1,13,34.346,ms,2.15873,NA
921,610,843,1,13,34.4116,ms,2.15873,NA
922,610,843,1,13,34.5142,ms,2.15873,NA
923,610,843,1,13,34.5397,ms,2.15873,NA
924,610,843,1,13,34.6664,ms,2.15873,NA
925,610,843,1,13,34.6859,ms,2.15873,NA
926,610,843,1,13,34.8369,ms,2.15873,NA
927,610,843,1,13,34.9153,ms,2.15873,NA
928,610,843,1,13,34.9927,ms,2.15873,NA
929,610,843,1,13,35.059,ms,2.15873,NA
930,610,843,1,13,35.148,ms,2.15873,NA
931,610,843,1,13,35.1547,ms,2.15873,NA
932,610,843,1,13,35.3097,ms,2.15873,NA
933,610,843,1,13,35.392,ms,2.15873,NA
934,610,843,1,13,35.4613,ms,2.15873,NA
935,610,843,1,13,35.5561,ms,2.15873,NA
936,610,843,1,13,35.6322,ms,2.15873,NA
937,610,843,1,13,35.7136,ms,2.15873,NA
938,610,843,1,13,35.7827,ms,2.15873,NA
939,610,843,1,13,35.8812,ms,2.15873,NA
940,610,843,1,13,35.9437,ms,2.15873,NA
941,610,843,1,13,36.2141,ms,2.15873,NA
942,610,843,1,13,36.1742,ms,2.15873,NA
943,610,843,1,13,36.2012,ms,2.15873,NA
944,610,843,1,13,36.2996,ms,2.15873,NA
945,610,843,1,13,36.3823,ms,2.15873,NA
946,610,843,1,13,36.4563,ms,2.15873,NA
947,610,843,1,13,36.5605,ms,2.15873,NA
948,610,843,1,13,36.6247,ms,2.15873,NA
949,610,843,1,13,36.7041,ms,2.15873,NA
950,610,843,1,13,36.7856,ms,2.15873,NA
951,610,843,1,13,36.888,ms,2.15873,NA
952,610,843,1,13,36.9923,ms,2.15873,NA
953,610,843,1,13,37.0276,ms,2.15873,NA
954,610,843,1,13,37.1475,ms,2.15873,NA
955,610,843,1,13,37.1396,ms,2.15873,NA
956,610,843,1,13,37.2837,ms,2.15873,NA
957,610,843,1,13,37.3691,ms,2.15873,NA
958,610,843,1,13,37.455,ms,2.15873,NA
959,610,843,1,13,37.5421,ms,2.15873,NA
960,610,843,1,13,37.6193,ms,2.15873,NA
961,610,843,1,13,37.7152,ms,2.15873,NA
962,610,843,1,13,37.7868,ms,2.15873,NA
963,610,843,1,13,37.8669,ms,2.15873,NA
964,610,843,1,13,37.982,ms,2.15873,NA
965,610,843,1,13,38.0521,ms,2.15873,NA
966,610,843,1,13,38.1203,ms,2.15873,NA
967,610,843,1,13,38.204,ms,2.15873,NA
968,610,843,1,13,38.2975,ms,2.15873,NA
969,610,843,1,13,38.3714,ms,2.15873,NA
970,610,843,1,13,38.4098,ms,2.15873,NA
971,610,843,1,13,38.5574,ms,2.15873,NA
972,610,843,1,13,38.637,ms,2.15873,NA
973,610,843,1,13,38.7632,ms,2.15873,NA
974,610,843,1,13,38.8124,ms,2.15873,NA
975,610,843,1,13,39.3113,ms,2.15873,NA
976,610,843,1,13,38.9729,ms,2.15873,NA
977,610,843,1,13,39.0714,ms,2.15873,NA
978,610,843,1,13,39.172,ms,2.15873,NA
979,610,843,1,13,39.2852,ms,2.15873,NA
980,610,843,1,13,39.3778,ms,2.15873,NA
981,610,843,1,13,39.4519,ms,2.15873,NA
982,610,843,1,13,39.4941,ms,2.15873,NA
983,610,843,1,13,39.5573,ms,2.15873,NA
984,610,843,1,13,39.6588,ms,2.15873,NA
985,610,843,1,13,39.7638,ms,2.15873,NA
986,610,843,1,13,39.835,ms,2.15873,NA
987,610,987,1,14,39.9333,ms,11.2725,s
988,610,987,1,14,39.9803,ms,11.2725,NA
989,610,987,1,14,40.0931,ms,11.2725,NA
990,610,987,1,14,40.0859,ms,11.2725,NA
991,610,987,1,14,40.2853,ms,11.2725,NA
992,610,987,1,14,40.3439,ms,11.2725,NA
993,610,987,1,14,40.4888,ms,11.2725,NA
994,610,987,1,14,40.4873,ms,11.2725,NA
995,610,987,1,14,40.6189,ms,11.2725,NA
996,610,987,1,14,40.944,ms,11.2725,NA
997,610,987,1,14,40.849,ms,11.2725,NA
998,610,987,1,14,40.8096,ms,11.2725,NA
999,610,987,1,14,40.9589,ms,11.2725,NA
1000,610,987,1,14,41.0562,ms,11.2725,NA
1001,610,987,1,14,41.1482,ms,11.2725,NA
1002,610,987,1,14,41.1717,ms,11.2725,NA
1003,610,987,1,14,41.3227,ms,11.2725,NA
1004,610,987,1,14,41.4047,ms,11.2725,NA
1005,610,987,1,14,41.5114,ms,11.2725,NA
1006,610,987,1,14,41.5817,ms,11.2725,NA
1007,610,987,1,14,41.627,ms,11.2725,NA
1008,610,987,1,14,41.8861,ms,11.2725,NA
1009,610,987,1,14,41.876,ms,11.2725,NA
1010,610,987,1,14,41.9212,ms,11.2725,NA
1011,610,987,1,14,42.032,ms,11.2725,NA
1012,610,987,1,14,42.1117,ms,11.2725,NA
1013,610,987,1,14,42.2054,ms,11.2725,NA
1014,610,987,1,14,42.2901,ms,11.2725,NA
1015,610,987,1,14,42.3819,ms,11.2725,NA
1016,610,987,1,14,42.4947,ms,11.2725,NA
1017,610,987,1,14,42.5735,ms,11.2725,NA
1018,610,987,1,14,42.6617,ms,11.2725,NA
1019,610,987,1,14,42.7556,ms,11.2725,NA
1020,610,987,1,14,42.8278,ms,11.2725,NA
1021,610,987,1,14,42.924,ms,11.2725,NA
1022,610,987,1,14,43.0346,ms,11.2725,NA
1023,610,987,1,14,43.1085,ms,11.2725,NA
1024,610,987,1,14,43.2016,ms,11.2725,NA
1025,610,987,1,14,43.2758,ms,11.2725,NA
1026,610,987,1,14,43.3328,ms,11.2725,NA
1027,610,987,1,14,43.429,ms,11.2725,NA
1028,610,987,1,14,43.5473,ms,11.2725,NA
1029,610,987,1,14,43.6639,ms,11.2725,NA
1030,610,987,1,14,43.7173,ms,11.2725,NA
1031,610,987,1,14,43.831,ms,11.2725,NA
1032,610,987,1,14,43.9306,ms,11.2725,NA
1033,610,987,1,14,43.9961,ms,11.2725,NA
1034,610,987,1,14,44.113,ms,11.2725,NA
1035,610,987,1,14,44.1697,ms,11.2725,NA
1036,610,987,1,14,44.2636,ms,11.2725,NA
1037,610,987,1,14,44.3775,ms,11.2725,NA
1038,610,987,1,14,44.4284,ms,11.2725,NA
1039,610,987,1,14,44.5623,ms,11.2725,NA
1040,610,987,1,14,44.5875,ms,11.2725,NA
1041,610,987,1,14,44.7369,ms,11.2725,NA
1042,610,987,1,14,44.8241,ms,11.2725,NA
1043,610,987,1,14,44.9163,ms,11.2725,NA
1044,610,987,1,14,45.0462,ms,11.2725,NA
1045,610,987,1,14,45.2149,ms,11.2725,NA
1046,610,987,1,14,45.2115,ms,11.2725,NA
1047,610,987,1,14,45.4744,ms,11.2725,NA
1048,610,987,1,14,45.3909,ms,11.2725,NA
1049,610,987,1,14,45.5842,ms,11.2725,NA
1050,610,987,1,14,45.5186,ms,11.2725,NA
1051,610,987,1,14,45.6356,ms,11.2725,NA
1052,610,987,1,14,45.7567,ms,11.2725,NA
1053,610,987,1,14,45.8515,ms,11.2725,NA
1054,610,987,1,14,45.9795,ms,11.2725,NA
1055,610,987,1,14,46.0391,ms,11.2725,NA
1056,610,987,1,14,46.1548,ms,11.2725,NA
1057,610,987,1,14,46.2171,ms,11.2725,NA
1058,610,987,1,14,46.3182,ms,11.2725,NA
1059,610,987,1,14,46.4171,ms,11.2725,NA
1060,610,987,1,14,46.4431,ms,11.2725,NA
1061,610,987,1,14,46.5782,ms,11.2725,NA
1062,610,987,1,14,46.6989,ms,11.2725,NA
1063,610,987,1,14,46.7966,ms,11.2725,NA
1064,610,987,1,14,46.8752,ms,11.2725,NA
1065,610,987,1,14,47.2,ms,11.2725,NA
1066,610,987,1,14,47.0888,ms,11.2725,NA
1067,610,987,1,14,47.2258,ms,11.2725,NA
1068,610,987,1,14,47.2569,ms,11.2725,NA
1069,610,987,1,14,47.3823,ms,11.2725,NA
1070,610,987,1,14,47.4543,ms,11.2725,NA
1071,610,987,1,14,47.5245,ms,11.2725,NA
1072,610,987,1,14,47.6842,ms,11.2725,NA
1073,610,987,1,14,47.6909,ms,11.2725,NA
1074,610,987,1,14,47.8368,ms,11.2725,NA
1075,610,987,1,14,47.9335,ms,11.2725,NA
1076,610,987,1,14,47.9566,ms,11.2725,NA
1077,610,987,1,14,48.1,ms,11.2725,NA
1078,610,987,1,14,48.1901,ms,11.2725,NA
1079,610,987,1,14,48.4152,ms,11.2725,NA
1080,610,987,1,14,48.4141,ms,11.2725,NA
1081,610,987,1,14,48.4865,ms,11.2725,NA
1082,610,987,1,14,48.588,ms,11.2725,NA
1083,610,987,1,14,48.7188,ms,11.2725,NA
1084,610,987,1,14,48.801,ms,11.2725,NA
1085,610,987,1,14,48.8112,ms,11.2725,NA
1086,610,987,1,14,48.9556,ms,11.2725,NA
1087,610,987,1,14,49.0899,ms,11.2725,NA
1088,610,987,1,14,49.1711,ms,11.2725,NA
1089,610,987,1,14,49.2356,ms,11.2725,NA
1090,610,987,1,14,49.3585,ms,11.2725,NA
1091,610,987,1,14,49.4622,ms,11.2725,NA
1092,610,987,1,14,49.585,ms,11.2725,NA
1093,610,987,1,14,49.6957,ms,11.2725,NA
1094,610,987,1,14,49.7477,ms,11.2725,NA
1095,610,987,1,14,49.8495,ms,11.2725,NA
1096,610,987,1,14,49.9421,ms,11.2725,NA
1097,610,987,1,14,50.0548,ms,11.2725,NA
1098,610,987,1,14,50.1535,ms,11.2725,NA
1099,610,987,1,14,50.255,ms,11.2725,NA
1100,610,987,1,14,50.4527,ms,11.2725,NA
1101,610,987,1,14,50.4269,ms,11.2725,NA
1102,610,987,1,14,50.5216,ms,11.2725,NA
1103,610,987,1,14,50.6419,ms,11.2725,NA
1104,610,987,1,14,50.7026,ms,11.2725,NA
1105,610,987,1,14,50.8344,ms,11.2725,NA
